Id,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
659,23,Travel_Rarely,667,Research & Development,5,1,Life Sciences,1,3,Male,96,1,1,Laboratory Technician,4,Married,15202,16154,1,Y,Yes,13,3,4,80,2,4,2,4,3,2,0,2,1
1794,36,Travel_Frequently,1467,Sales,11,2,Technical Degree,1,2,Female,92,3,3,Sales Executive,4,Married,9738,22952,0,Y,No,14,3,3,80,1,10,6,3,9,7,2,8,0
2511,34,Travel_Rarely,1400,Sales,9,1,Life Sciences,1,2,Female,70,3,2,Sales Executive,3,Married,5714,5829,1,Y,No,20,4,1,80,0,6,3,2,6,5,1,3,0
186,31,Non-Travel,857,Sales,5,4,Life Sciences,1,1,Female,39,3,2,Sales Executive,4,Divorced,4490,10436,1,Y,No,20,4,3,80,2,10,3,2,10,7,0,7,0
1147,34,Non-Travel,1112,Research & Development,2,1,Technical Degree,1,2,Male,84,1,3,Manufacturing Director,2,Single,7898,17654,0,Y,No,13,3,2,80,0,10,2,2,10,9,6,9,0
608,40,Travel_Rarely,920,Research & Development,26,2,Medical,1,4,Female,51,3,2,Manufacturing Director,3,Married,5066,7102,0,Y,No,14,3,3,80,1,21,2,3,20,7,2,7,0
2191,33,Travel_Frequently,1076,Research & Development,3,3,Life Sciences,1,1,Male,70,3,1,Research Scientist,1,Single,3348,3164,1,Y,Yes,11,3,1,80,0,10,3,3,10,8,9,7,1
1930,42,Travel_Rarely,916,Research & Development,17,2,Life Sciences,1,4,Female,82,4,2,Research Scientist,1,Single,6545,23016,3,Y,Yes,13,3,3,80,0,10,1,3,3,2,0,2,0
197,47,Travel_Rarely,469,Research & Development,8,3,Medical,1,1,Male,57,3,4,Manufacturing Director,1,Divorced,17328,26085,4,Y,No,12,3,1,80,1,21,3,2,20,6,4,17,0
2327,43,Travel_Frequently,422,Research & Development,1,3,Life Sciences,1,4,Female,33,3,2,Healthcare Representative,4,Married,5562,21782,4,Y,No,13,3,2,80,1,12,2,2,5,2,2,2,0
293,48,Non-Travel,775,Sales,1,2,Life Sciences,1,4,Female,86,2,2,Sales Executive,4,Single,5231,20763,3,Y,No,17,3,4,80,0,8,3,4,0,0,0,0,0
766,35,Travel_Rarely,991,Research & Development,5,3,Medical,1,4,Male,78,2,1,Laboratory Technician,2,Married,2404,16376,1,Y,No,17,3,3,80,1,1,5,3,1,0,0,0,0
400,38,Travel_Rarely,916,Research & Development,3,4,Life Sciences,1,2,Male,76,1,2,Laboratory Technician,3,Divorced,4810,2396,3,Y,No,13,3,4,80,1,16,3,3,1,0,0,0,0
122,45,Travel_Rarely,853,Research & Development,6,2,Technical Degree,1,1,Female,91,3,3,Healthcare Representative,2,Married,10169,18611,0,Y,No,13,3,2,80,1,24,3,2,24,9,3,11,0
202,30,Non-Travel,791,Research & Development,8,3,Life Sciences,1,1,Female,45,2,2,Laboratory Technician,2,Married,3072,26062,1,Y,Yes,21,4,3,80,1,11,2,3,10,8,7,8,0
835,38,Travel_Rarely,602,Sales,9,4,Life Sciences,1,2,Male,62,3,2,Sales Executive,4,Married,4534,17251,8,Y,No,22,4,1,80,1,8,3,3,1,0,0,0,0
2294,44,Travel_Rarely,625,Research & Development,4,3,Medical,1,4,Male,50,3,2,Healthcare Representative,2,Single,5933,5197,9,Y,No,12,3,4,80,0,10,2,2,5,2,2,3,0
1439,36,Travel_Rarely,982,Research & Development,9,3,Medical,1,1,Male,41,3,1,Laboratory Technician,4,Divorced,3069,12862,1,Y,No,12,3,3,80,1,10,5,2,10,8,0,7,0
1733,35,Travel_Frequently,853,Sales,18,5,Life Sciences,1,2,Male,71,3,3,Sales Executive,1,Married,9069,11031,1,Y,No,22,4,4,80,1,9,3,2,9,8,1,8,0
1695,53,Travel_Rarely,1219,Sales,2,4,Life Sciences,1,1,Female,78,2,4,Manager,4,Married,15427,22021,2,Y,No,16,3,3,80,0,31,3,3,25,8,3,7,0
1707,33,Travel_Rarely,924,Research & Development,2,3,Medical,1,3,Male,78,3,1,Laboratory Technician,4,Single,2496,6670,4,Y,No,11,3,4,80,0,7,3,3,1,1,0,0,0
2658,35,Travel_Frequently,662,Sales,18,4,Marketing,1,4,Female,67,3,2,Sales Executive,3,Married,4614,23288,0,Y,Yes,18,3,3,80,1,5,0,2,4,2,3,2,1
1153,40,Travel_Frequently,658,Research & Development,6,2,Life Sciences,1,4,Female,61,2,1,Research Scientist,3,Married,2413,24795,1,Y,No,12,3,3,80,1,9,2,3,9,8,1,7,0
1661,31,Travel_Rarely,941,Research & Development,1,4,Life Sciences,1,3,Male,64,3,1,Laboratory Technician,1,Married,2886,3425,0,Y,No,13,3,3,80,0,4,2,4,3,2,0,2,0
2432,45,Travel_Rarely,1234,Sales,11,2,Life Sciences,1,4,Female,90,3,4,Manager,4,Married,17650,5404,3,Y,No,13,3,2,80,1,26,4,4,9,3,1,1,0
1759,55,Travel_Rarely,111,Sales,1,2,Life Sciences,1,1,Male,70,3,3,Sales Executive,4,Married,10239,18092,3,Y,No,14,3,4,80,1,24,4,3,1,0,1,0,0
854,37,Travel_Rarely,1091,Research & Development,1,2,Medical,1,1,Female,100,3,2,Manufacturing Director,4,Single,5094,8059,9,Y,No,15,3,2,80,0,10,3,3,1,0,0,0,0
1589,33,Travel_Rarely,1218,Sales,25,3,Medical,1,4,Male,59,3,2,Sales Executive,1,Divorced,6272,8989,0,Y,No,19,3,1,80,1,12,5,3,11,8,6,7,0
2267,33,Travel_Rarely,213,Research & Development,7,3,Medical,1,3,Male,49,3,3,Research Director,3,Married,11691,25995,0,Y,No,11,3,4,80,0,14,3,4,13,9,3,7,0
641,53,Travel_Frequently,1327,Research & Development,1,4,Life Sciences,1,4,Male,45,4,2,Research Scientist,3,Divorced,5295,21981,4,Y,No,18,3,3,80,1,13,3,3,6,4,1,2,0
1,35,Travel_Rarely,921,Sales,8,3,Other,1,1,Male,46,3,1,Sales Representative,1,Married,2899,10778,1,Y,No,17,3,4,80,1,4,3,3,4,2,0,3,0
2160,35,Travel_Rarely,538,Research & Development,25,2,Other,1,1,Male,54,2,2,Laboratory Technician,4,Single,3681,14004,4,Y,No,14,3,4,80,0,9,3,3,3,2,0,2,0
698,35,Travel_Rarely,559,Sales,19,3,Marketing,1,4,Female,74,3,1,Sales Representative,1,Married,3117,2253,1,Y,No,14,3,4,80,1,3,3,3,3,2,0,2,0
1636,46,Travel_Rarely,1400,Sales,8,4,Marketing,1,2,Female,84,4,3,Sales Executive,1,Divorced,10480,26849,2,Y,No,18,3,4,80,1,25,3,3,7,7,2,7,0
1291,37,Non-Travel,1395,Research & Development,17,4,Life Sciences,1,3,Female,55,3,1,Laboratory Technician,1,Married,3730,7102,4,Y,No,14,3,4,80,2,12,2,3,7,5,0,7,0
2609,29,Travel_Rarely,806,Research & Development,7,3,Technical Degree,1,2,Female,39,3,1,Laboratory Technician,3,Divorced,3339,17285,3,Y,Yes,13,3,1,80,2,10,2,3,7,7,7,7,1
2489,43,Travel_Frequently,1082,Research & Development,27,3,Life Sciences,1,3,Female,83,3,3,Manufacturing Director,1,Married,10820,11535,8,Y,No,11,3,3,80,1,18,1,3,8,7,0,1,0
1520,40,Travel_Frequently,693,Sales,17,3,Marketing,1,2,Male,46,1,5,Manager,2,Single,18213,9755,3,Y,Yes,13,3,3,80,0,22,2,2,5,2,1,4,1
1853,33,Travel_Rarely,134,Research & Development,2,3,Life Sciences,1,3,Male,90,3,1,Research Scientist,4,Single,2500,10515,0,Y,No,14,3,1,80,0,4,2,4,3,1,0,2,0
1136,59,Travel_Rarely,170,Research & Development,10,2,Medical,1,3,Male,97,4,2,Healthcare Representative,3,Divorced,6811,3140,2,Y,Yes,13,3,3,80,1,10,4,3,5,3,0,4,0
2644,40,Travel_Rarely,329,Research & Development,1,4,Life Sciences,1,2,Male,88,3,1,Laboratory Technician,2,Married,2387,6762,3,Y,No,22,4,3,80,1,7,3,3,4,2,0,3,0
1631,46,Travel_Rarely,867,Research & Development,2,3,Medical,1,3,Male,51,3,4,Research Director,4,Married,17779,3164,3,Y,No,14,3,2,80,1,28,2,4,4,3,3,0,0
1998,31,Travel_Rarely,691,Sales,7,3,Marketing,1,4,Male,73,3,2,Sales Executive,4,Divorced,7547,7143,4,Y,No,12,3,4,80,3,13,3,3,7,7,1,7,0
663,39,Travel_Rarely,933,Research & Development,14,3,Life Sciences,1,3,Female,84,3,3,Manufacturing Director,4,Single,9613,4223,0,Y,No,11,3,4,80,0,9,2,3,8,3,7,1,0
683,28,Travel_Frequently,891,Research & Development,1,3,Life Sciences,1,3,Male,49,4,2,Research Scientist,2,Married,4787,23159,0,Y,No,13,3,2,80,0,4,2,3,3,2,0,2,0
1257,38,Travel_Rarely,746,Sales,12,3,Marketing,1,3,Male,45,1,2,Sales Executive,2,Single,5396,8059,0,Y,No,13,3,2,80,0,6,6,3,1,0,0,0,1
317,36,Travel_Rarely,722,Research & Development,9,3,Life Sciences,1,3,Male,35,3,2,Healthcare Representative,2,Divorced,6524,26507,1,Y,No,25,4,4,80,1,10,2,3,10,8,6,8,0
648,27,Travel_Rarely,1252,Research & Development,2,1,Life Sciences,1,3,Male,64,3,2,Manufacturing Director,1,Married,5770,10735,1,Y,No,18,3,2,80,2,6,2,3,6,3,0,3,0
1434,39,Travel_Rarely,1084,Sales,7,2,Life Sciences,1,1,Male,74,3,2,Sales Executive,3,Single,6796,4187,3,Y,No,20,4,3,80,0,18,2,3,7,0,4,7,0
1479,40,Travel_Rarely,1441,Research & Development,8,4,Medical,1,1,Female,50,3,1,Laboratory Technician,4,Married,2244,24440,7,Y,No,17,3,2,80,1,6,1,3,2,2,2,2,0
709,25,Travel_Rarely,984,Research & Development,1,1,Medical,1,3,Male,75,3,1,Laboratory Technician,3,Single,2074,7108,1,Y,No,13,3,4,80,0,5,3,3,5,0,0,2,0
1282,55,Travel_Frequently,728,Research & Development,2,2,Medical,1,4,Female,49,2,5,Research Director,2,Single,19038,23281,5,Y,Yes,15,3,2,80,0,35,3,2,16,10,14,12,0
1768,51,Travel_Rarely,632,Sales,21,4,Marketing,1,3,Male,71,3,2,Sales Executive,4,Single,5441,8423,0,Y,Yes,22,4,4,80,0,11,2,1,10,7,1,0,0
972,43,Travel_Rarely,658,Research & Development,5,3,Life Sciences,1,1,Male,64,3,1,Research Scientist,3,Divorced,2238,9128,4,Y,No,11,3,4,80,2,4,3,3,2,2,2,2,0
1306,34,Travel_Rarely,1346,Research & Development,14,3,Medical,1,3,Female,80,3,1,Laboratory Technician,1,Married,2177,9396,2,Y,No,12,3,2,80,3,7,3,2,3,2,1,1,0
1400,45,Travel_Rarely,1470,Sales,26,3,Life Sciences,1,2,Female,39,3,4,Sales Executive,3,Married,13695,15748,2,Y,No,24,4,2,80,1,25,3,3,20,7,14,1,0
1408,40,Travel_Rarely,971,Research & Development,18,2,Technical Degree,1,1,Male,68,3,2,Research Scientist,4,Single,5914,8952,3,Y,No,12,3,3,80,0,13,1,3,11,8,5,7,0
2237,34,Travel_Rarely,167,Research & Development,8,5,Life Sciences,1,2,Female,32,3,2,Manufacturing Director,1,Divorced,5121,4187,3,Y,No,14,3,3,80,1,7,3,3,0,0,0,0,0
1496,31,Non-Travel,1356,Research & Development,4,3,Life Sciences,1,3,Female,78,4,2,Research Scientist,4,Single,5974,8556,4,Y,Yes,11,3,4,80,0,13,1,3,9,8,7,7,0
2038,40,Travel_Rarely,1171,Research & Development,10,4,Life Sciences,1,4,Female,46,4,1,Laboratory Technician,3,Married,2213,22495,3,Y,Yes,13,3,3,80,1,10,3,3,7,7,1,7,0
1529,35,Non-Travel,1111,Research & Development,1,4,Medical,1,4,Female,56,3,2,Healthcare Representative,2,Married,6815,17456,0,Y,No,14,3,2,80,1,10,2,2,9,8,0,7,0
1663,31,Travel_Frequently,334,Research & Development,1,1,Medical,1,1,Female,34,3,3,Manufacturing Director,3,Single,7403,24442,0,Y,No,17,3,3,80,0,9,6,2,9,8,7,6,0
1354,38,Travel_Rarely,983,Research & Development,14,3,Medical,1,3,Male,81,3,1,Laboratory Technician,3,Divorced,2436,6961,4,Y,No,24,4,1,80,1,10,3,3,1,0,0,0,0
2668,32,Travel_Rarely,499,Sales,2,1,Marketing,1,3,Male,36,3,2,Sales Executive,2,Married,4078,20497,0,Y,Yes,13,3,1,80,3,4,3,2,3,2,1,2,0
2687,55,Travel_Rarely,1136,Research & Development,1,4,Medical,1,2,Male,81,4,4,Research Director,4,Divorced,14732,12414,2,Y,No,13,3,4,80,2,31,4,4,7,7,0,0,0
1643,57,Travel_Rarely,1107,Research & Development,3,4,Medical,1,3,Male,41,4,2,Manufacturing Director,4,Single,6755,23683,3,Y,No,15,3,4,80,0,12,4,3,3,2,0,2,0
1051,30,Travel_Rarely,1220,Research & Development,2,3,Medical,1,4,Female,96,4,1,Laboratory Technician,4,Married,3591,24666,5,Y,No,15,3,4,80,1,15,2,2,4,2,1,3,0
795,36,Travel_Rarely,444,Sales,12,4,Medical,1,1,Male,48,4,1,Sales Representative,3,Married,2871,7909,7,Y,No,12,3,3,80,1,16,2,3,5,4,0,4,1
1597,42,Travel_Rarely,983,Research & Development,18,3,Medical,1,4,Female,91,2,2,Research Scientist,3,Single,5440,4933,8,Y,No,13,3,1,80,0,18,4,2,7,2,7,7,0
1819,38,Travel_Rarely,364,Research & Development,3,5,Technical Degree,1,4,Female,32,3,2,Research Scientist,3,Single,4317,2302,3,Y,Yes,20,4,2,80,0,19,2,3,3,2,2,2,0
1722,41,Travel_Rarely,1360,Research & Development,12,3,Technical Degree,1,2,Female,49,3,5,Research Director,3,Married,19545,16280,1,Y,No,12,3,4,80,0,23,0,3,22,15,15,8,1
1183,22,Travel_Rarely,1181,Research & Development,8,1,Life Sciences,1,2,Male,96,3,1,Laboratory Technician,3,Married,2374,14011,1,Y,No,19,3,2,80,1,4,5,4,4,2,1,3,0
2572,31,Travel_Rarely,1332,Research & Development,11,2,Medical,1,3,Male,80,3,2,Healthcare Representative,1,Married,6833,17089,1,Y,Yes,12,3,4,80,0,6,2,2,6,5,0,1,0
1059,40,Travel_Rarely,1299,Sales,8,3,Medical,1,1,Male,52,3,1,Sales Representative,3,Single,2725,26314,1,Y,Yes,15,3,3,80,0,2,5,2,2,2,2,2,0
540,28,Travel_Rarely,746,Research & Development,2,2,Medical,1,4,Male,46,2,1,Laboratory Technician,1,Single,2267,3157,0,Y,No,12,3,4,80,0,4,2,3,3,2,0,2,0
1678,49,Travel_Frequently,279,Research & Development,8,1,Life Sciences,1,3,Male,61,2,2,Research Scientist,2,Married,5130,24907,1,Y,No,23,4,4,80,1,10,3,3,10,7,1,7,0
2634,40,Non-Travel,458,Research & Development,16,2,Life Sciences,1,3,Male,74,3,1,Research Scientist,3,Divorced,3544,8532,9,Y,No,16,3,2,80,1,6,0,3,4,2,0,0,0
2532,37,Travel_Rarely,977,Research & Development,1,3,Life Sciences,1,4,Female,56,2,2,Manufacturing Director,4,Married,6474,9961,1,Y,No,13,3,2,80,1,14,2,2,14,8,3,11,0
1757,30,Travel_Rarely,852,Research & Development,1,1,Life Sciences,1,4,Male,55,2,2,Laboratory Technician,4,Married,5126,15998,1,Y,Yes,12,3,3,80,2,10,1,2,10,8,3,0,0
1923,33,Travel_Rarely,832,Research & Development,5,4,Life Sciences,1,3,Female,63,2,1,Research Scientist,4,Married,2911,14776,1,Y,No,13,3,3,80,1,2,2,2,2,2,0,2,0
95,27,Travel_Rarely,942,Research & Development,6,4,Medical,1,3,Male,82,2,1,Research Scientist,3,Divorced,2514,11012,1,Y,No,12,3,2,80,3,5,3,2,5,4,0,3,0
1020,27,Travel_Rarely,1146,Sales,4,3,Medical,1,3,Female,68,3,2,Sales Executive,3,Married,6538,25388,0,Y,No,19,3,3,80,1,6,2,2,5,4,0,4,0
563,31,Travel_Rarely,1366,Research & Development,7,3,Life Sciences,1,3,Female,97,3,1,Laboratory Technician,1,Married,2318,8556,1,Y,No,12,3,1,80,1,1,2,3,1,0,0,0,1
863,34,Travel_Rarely,855,Sales,10,1,Marketing,1,4,Male,75,3,3,Sales Executive,2,Divorced,9278,8416,1,Y,No,15,3,4,80,1,9,2,3,8,7,8,7,0
1484,25,Travel_Rarely,635,Research & Development,15,1,Medical,1,2,Male,80,2,1,Research Scientist,2,Married,3944,17369,0,Y,Yes,14,3,1,80,1,5,2,3,4,2,0,3,0
1881,38,Travel_Rarely,1180,Research & Development,29,1,Medical,1,2,Male,70,3,2,Healthcare Representative,1,Married,6673,11354,7,Y,Yes,19,3,2,80,0,17,2,3,1,0,0,0,1
1038,38,Travel_Rarely,506,Research & Development,5,3,Life Sciences,1,4,Male,94,3,1,Laboratory Technician,3,Married,2307,6069,1,Y,No,17,3,1,80,1,10,6,3,10,4,4,8,0
206,42,Travel_Rarely,469,Research & Development,9,5,Technical Degree,1,4,Male,66,4,3,Healthcare Representative,4,Divorced,10648,20364,2,Y,No,23,4,3,80,1,24,3,3,20,7,2,9,0
392,27,Travel_Rarely,1339,Research & Development,6,3,Life Sciences,1,1,Female,41,3,1,Research Scientist,3,Married,2956,9150,0,Y,No,13,3,3,80,1,9,0,3,8,3,7,7,0
870,31,Travel_Rarely,322,Research & Development,1,3,Technical Degree,1,3,Male,59,2,2,Manufacturing Director,4,Married,5417,15596,1,Y,No,21,4,1,80,1,6,3,2,5,2,0,4,0
397,53,Travel_Rarely,1109,Research & Development,1,4,Life Sciences,1,1,Female,87,3,5,Research Director,4,Married,19033,14295,4,Y,No,12,3,4,80,1,33,2,3,9,6,3,7,0
2628,41,Non-Travel,256,Sales,10,2,Medical,1,3,Male,40,1,2,Sales Executive,2,Single,6151,22074,1,Y,No,13,3,1,80,0,19,4,3,19,2,11,9,0
1028,35,Travel_Rarely,482,Research & Development,6,1,Medical,1,3,Male,83,3,1,Research Scientist,4,Married,3346,17251,5,Y,No,14,3,2,80,0,6,4,2,2,2,2,2,0
1485,31,Travel_Rarely,1297,Research & Development,1,3,Life Sciences,1,2,Male,72,3,1,Laboratory Technician,1,Divorced,3065,7160,0,Y,No,12,3,3,80,3,4,2,3,3,2,0,2,0
960,45,Non-Travel,1176,Research & Development,18,3,Life Sciences,1,2,Male,87,3,2,Manufacturing Director,4,Single,6472,17674,4,Y,No,18,3,3,80,0,9,2,2,3,2,0,2,0
1570,40,Travel_Rarely,763,Research & Development,14,3,Medical,1,3,Male,57,2,2,Research Scientist,3,Single,6644,3487,7,Y,No,17,3,4,80,0,18,2,2,1,0,0,0,1
1895,45,Non-Travel,1052,Sales,6,3,Medical,1,4,Female,57,2,3,Sales Executive,4,Single,8865,16840,6,Y,No,12,3,4,80,0,23,2,3,19,7,12,8,0
2146,32,Non-Travel,1474,Sales,11,4,Other,1,4,Male,60,4,2,Sales Executive,3,Married,4707,23914,8,Y,No,12,3,4,80,0,6,2,3,4,2,1,2,1
804,36,Travel_Rarely,933,Research & Development,25,3,Medical,1,3,Male,98,3,1,Laboratory Technician,3,Married,2835,23213,1,Y,No,16,3,3,80,1,1,2,3,1,0,0,0,0
1751,36,Travel_Rarely,132,Research & Development,6,3,Life Sciences,1,2,Female,55,4,1,Laboratory Technician,4,Married,3038,22002,3,Y,No,12,3,2,80,0,5,3,3,1,0,0,0,0
2454,21,Travel_Rarely,1334,Research & Development,10,3,Life Sciences,1,3,Female,36,2,1,Laboratory Technician,1,Single,1416,17258,1,Y,No,13,3,1,80,0,1,6,2,1,0,1,0,1
502,36,Travel_Rarely,715,Research & Development,9,4,Life Sciences,1,2,Male,82,2,2,Laboratory Technician,3,Married,5207,16458,0,Y,No,11,3,3,80,1,18,2,3,17,14,12,13,0
779,38,Non-Travel,1195,Sales,14,4,Medical,1,4,Male,61,3,2,Sales Executive,1,Divorced,5087,24208,0,Y,No,11,3,2,80,2,18,3,3,17,7,11,14,0
1863,40,Travel_Rarely,989,Research & Development,4,1,Medical,1,4,Female,46,3,5,Manager,3,Married,19033,6499,1,Y,No,14,3,2,80,1,21,2,3,20,8,9,9,0
200,40,Travel_Rarely,1082,Research & Development,4,3,Medical,1,4,Male,95,3,1,Laboratory Technician,3,Married,16792,20489,8,Y,Yes,12,3,1,80,1,8,2,2,6,4,0,5,0
2182,26,Travel_Rarely,991,Research & Development,6,3,Life Sciences,1,3,Female,71,3,1,Laboratory Technician,4,Married,2659,17759,1,Y,Yes,13,3,3,80,1,3,2,3,3,2,0,2,0
2088,60,Travel_Rarely,422,Research & Development,7,3,Life Sciences,1,1,Female,41,3,5,Manager,1,Married,19566,3854,5,Y,No,11,3,4,80,0,33,5,1,29,8,11,10,0
2278,40,Travel_Frequently,720,Research & Development,16,4,Medical,1,1,Male,51,2,2,Laboratory Technician,3,Single,5094,11983,6,Y,No,14,3,4,80,0,10,6,3,1,0,0,0,0
1796,43,Travel_Frequently,394,Sales,26,2,Life Sciences,1,3,Male,92,3,4,Manager,4,Married,16959,19494,1,Y,Yes,12,3,4,80,2,25,3,4,25,12,4,12,0
378,21,Travel_Rarely,699,Research & Development,9,4,Life Sciences,1,2,Male,33,3,1,Research Scientist,2,Single,3785,11652,1,Y,No,16,3,4,80,0,3,3,3,3,2,1,2,0
2336,28,Travel_Rarely,821,Sales,5,4,Medical,1,1,Male,98,3,2,Sales Executive,4,Single,4908,24252,1,Y,No,14,3,2,80,0,4,3,3,4,2,0,2,0
418,40,Travel_Rarely,1339,Sales,8,4,Marketing,1,2,Female,45,2,2,Sales Executive,1,Married,7457,25755,0,Y,No,17,3,4,80,1,6,4,3,5,3,0,0,0
1698,36,Travel_Rarely,1218,Sales,9,4,Life Sciences,1,3,Male,82,2,1,Sales Representative,1,Single,3407,6986,7,Y,No,23,4,2,80,0,10,4,3,5,3,0,3,1
391,38,Travel_Rarely,723,Research & Development,2,4,Life Sciences,1,4,Male,89,3,2,Manufacturing Director,1,Married,4663,10110,2,Y,Yes,14,3,4,80,1,19,3,3,1,0,0,0,0
2640,38,Travel_Rarely,1009,Sales,2,2,Life Sciences,1,2,Female,31,3,2,Sales Executive,1,Divorced,6893,19461,3,Y,No,15,3,4,80,1,11,3,3,7,7,1,7,0
1522,34,Travel_Rarely,1251,Sales,19,2,Marketing,1,4,Male,96,3,3,Sales Executive,1,Married,10999,20439,4,Y,No,18,3,2,80,2,14,3,2,11,10,1,7,0
1162,18,Non-Travel,602,Research & Development,15,2,Medical,1,3,Male,98,2,1,Laboratory Technician,3,Single,1569,9129,1,Y,No,15,3,1,80,0,0,5,3,0,0,0,0,0
1495,31,Travel_Rarely,799,Research & Development,25,3,Medical,1,3,Male,44,2,1,Laboratory Technician,3,Married,2800,8040,0,Y,No,17,3,4,80,1,6,2,2,5,4,2,2,0
2027,42,Travel_Rarely,544,Human Resources,2,1,Technical Degree,1,3,Male,52,3,1,Human Resources,3,Divorced,2696,24017,0,Y,Yes,11,3,3,80,1,4,5,3,3,2,1,0,0
1152,46,Travel_Rarely,708,Sales,21,4,Life Sciences,1,1,Male,56,2,2,Sales Executive,2,Married,6804,23772,0,Y,No,19,3,2,80,1,10,2,2,9,4,1,7,0
1367,38,Travel_Frequently,832,Research & Development,7,4,Life Sciences,1,1,Male,95,3,1,Research Scientist,3,Divorced,2741,21221,0,Y,No,22,4,4,80,1,10,5,2,9,7,1,7,0
2568,44,Travel_Rarely,1117,Research & Development,2,1,Life Sciences,1,1,Female,72,4,1,Research Scientist,4,Married,2011,19982,1,Y,No,13,3,4,80,1,10,5,3,10,5,7,7,0
64,50,Travel_Rarely,319,Research & Development,15,2,Life Sciences,1,4,Male,46,3,5,Research Director,3,Married,19161,14977,5,Y,Yes,11,3,3,80,1,23,3,3,4,1,0,3,0
2062,30,Travel_Frequently,464,Research & Development,4,3,Technical Degree,1,3,Male,40,3,1,Research Scientist,4,Single,2285,3427,9,Y,Yes,23,4,3,80,0,3,4,3,1,0,0,0,1
1180,32,Travel_Rarely,1405,Sales,1,4,Life Sciences,1,3,Male,90,2,1,Sales Representative,2,Divorced,1569,16154,1,Y,No,14,3,3,80,1,1,2,3,1,0,0,0,0
492,39,Travel_Rarely,117,Research & Development,14,4,Life Sciences,1,4,Male,56,3,1,Research Scientist,4,Married,4678,22074,3,Y,No,15,3,2,80,0,9,3,2,5,4,1,3,0
379,45,Travel_Rarely,1489,Human Resources,7,4,Life Sciences,1,2,Female,100,4,4,Manager,4,Single,16823,14120,4,Y,No,11,3,4,80,0,26,2,2,24,7,5,10,0
2235,32,Travel_Frequently,430,Research & Development,24,4,Life Sciences,1,1,Male,80,3,2,Laboratory Technician,4,Married,5309,21146,1,Y,No,15,3,4,80,2,10,2,3,10,8,4,7,0
763,39,Travel_Frequently,1401,Research & Development,13,3,Life Sciences,1,3,Female,85,3,1,Research Scientist,1,Single,2580,23293,1,Y,No,14,3,4,80,0,13,2,3,13,9,4,7,0
2264,52,Travel_Rarely,1325,Research & Development,11,4,Life Sciences,1,4,Female,82,3,2,Laboratory Technician,3,Married,3149,21821,8,Y,No,20,4,2,80,1,9,3,3,5,2,1,4,0
791,34,Travel_Rarely,508,Research & Development,2,2,Life Sciences,1,4,Male,69,3,2,Healthcare Representative,3,Divorced,5253,26458,1,Y,No,19,3,2,80,1,6,6,3,5,4,0,3,0
1076,30,Non-Travel,1451,Research & Development,11,4,Life Sciences,1,2,Male,67,3,2,Research Scientist,4,Divorced,4907,20948,2,Y,No,11,3,2,80,1,12,2,2,10,8,0,7,0
878,35,Travel_Rarely,419,Sales,10,3,Medical,1,2,Male,91,3,2,Sales Executive,4,Married,4189,23163,1,Y,No,12,3,1,80,1,5,2,3,5,4,0,0,0
337,32,Travel_Rarely,506,Research & Development,1,3,Life Sciences,1,4,Female,62,3,1,Research Scientist,4,Single,3975,26085,6,Y,No,19,3,2,80,0,6,0,2,3,2,0,2,0
2343,22,Travel_Rarely,617,Research & Development,3,1,Life Sciences,1,2,Female,34,3,2,Manufacturing Director,3,Married,4171,10022,0,Y,Yes,19,3,1,80,1,4,3,4,3,2,0,2,1
1016,43,Travel_Rarely,1475,Research & Development,1,3,Life Sciences,1,3,Female,80,3,1,Laboratory Technician,1,Married,2835,20284,8,Y,Yes,18,3,4,80,1,8,2,3,3,1,1,2,0
1275,35,Travel_Rarely,750,Research & Development,17,2,Medical,1,1,Female,63,3,2,Manufacturing Director,4,Divorced,4789,13430,1,Y,No,16,3,1,80,1,10,2,3,10,7,0,8,0
455,40,Non-Travel,1179,Sales,8,4,Marketing,1,3,Male,46,3,3,Sales Executive,1,Divorced,8998,10893,7,Y,No,12,3,3,80,1,10,2,3,9,7,3,8,0
815,24,Travel_Rarely,853,Sales,15,2,Life Sciences,1,1,Female,79,3,1,Sales Representative,3,Married,1559,5598,2,Y,No,19,3,3,80,1,16,2,3,0,0,0,0,0
2317,24,Non-Travel,1269,Research & Development,4,1,Life Sciences,1,1,Male,46,2,1,Laboratory Technician,4,Married,3162,10778,0,Y,No,17,3,4,80,0,6,2,2,5,2,3,4,0
995,34,Travel_Rarely,995,Research & Development,26,3,Life Sciences,1,1,Female,90,3,1,Research Scientist,3,Single,4621,26085,0,Y,No,17,3,1,80,0,6,3,3,5,2,0,2,0
1981,39,Travel_Rarely,1132,Research & Development,1,3,Medical,1,3,Male,48,4,3,Healthcare Representative,4,Divorced,9613,10942,0,Y,No,17,3,1,80,3,19,5,2,18,10,3,7,0
